Experiment ID,Date,Variant,Cash,Open Position Value,Total Equity,Peak Equity,Drawdown %,Number Open Positions,Daily Return %,Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,2011-08-30,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-02,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-05,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-06,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-07,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-08,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-09,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-12,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-13,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,2011-09-14,T2_63D,100000.0,0.0,100000.0,100000.0,0.0,0,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
